protocol,network,contract_address,contract_name,type,signature
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,name()
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,nonces(address )
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"permit(address owner, address spender, uint256 value, uint256 deadline, bytes signature)"
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"permit(address owner, address spender, uint256 value, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,rely(address usr)
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,symbol()
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,totalSupply()
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"transfer(address to, uint256 value)"
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"transferFrom(address from, address to, uint256 value)"
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,version()
SparkLend,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,wards(address )
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,event,"Approval(address owner, address spender, uint256 value)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,event,Deny(address usr)
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,event,"File(bytes32 what, string data)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,event,Rely(address usr)
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,event,"Transfer(address from, address to, uint256 value)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,DOMAIN_SEPARATOR()
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,PERMIT_TYPEHASH()
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"allowance(address , address )"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"approve(address spender, uint256 value)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,balanceOf(address )
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"burn(address from, uint256 value)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,decimals()
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,deny(address usr)
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,deploymentChainId()
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"file(bytes32 what, string data)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"mint(address to, uint256 value)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,name()
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,nonces(address )
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"permit(address owner, address spender, uint256 value, uint256 deadline, bytes signature)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"permit(address owner, address spender, uint256 value, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,rely(address usr)
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,symbol()
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,totalSupply()
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"transfer(address to, uint256 value)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,"transferFrom(address from, address to, uint256 value)"
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,version()
Spark Liquidity Layer,nan,0xc20059e0317de91738d13af027dfc4a50781b066,,function,wards(address )
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,event,"Approval(address owner, address spender, uint256 amount)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,event,"DelegateChanged(address delegator, address fromDelegate, address toDelegate)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,event,"DelegateVotesChanged(address delegate, uint256 previousBalance, uint256 newBalance)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,event,"MinterChanged(address minter, address newMinter)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,event,"Transfer(address from, address to, uint256 amount)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,DELEGATION_TYPEHASH()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,DOMAIN_TYPEHASH()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,PERMIT_TYPEHASH()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"allowance(address account, address spender)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"approve(address spender, uint256 rawAmount)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,balanceOf(address account)
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"checkpoints(address , uint32 )"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,decimals()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,delegate(address delegatee)
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"delegateBySig(address delegatee, uint256 nonce, uint256 expiry, uint8 v, bytes32 r, bytes32 s)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,delegates(address )
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,getCurrentVotes(address account)
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"getPriorVotes(address account, uint256 blockNumber)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,minimumTimeBetweenMints()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"mint(address dst, uint256 rawAmount)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,mintCap()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,minter()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,mintingAllowedAfter()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,name()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,nonces(address )
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,numCheckpoints(address )
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"permit(address owner, address spender, uint256 rawAmount, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,setMinter(address minter_)
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,symbol()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,totalSupply()
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"transfer(address dst, uint256 rawAmount)"
Uniswap V3,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,function,"transferFrom(address src, address dst, uint256 rawAmount)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,event,"Approval(address owner, address spender, uint256 value)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,event,"RPLFixedSupplyBurn(address from, uint256 amount, uint256 time)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,event,"RPLInflationLog(address sender, uint256 value, uint256 inflationCalcTime)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,event,"Transfer(address from, address to, uint256 value)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,"allowance(address owner, address spender)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,"approve(address spender, uint256 amount)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,balanceOf(address account)
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,burn(uint256 amount)
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,"burnFrom(address account, uint256 amount)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,decimals()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,getInflationCalcTime()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,getInflationIntervalRate()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,getInflationIntervalStartTime()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,getInflationIntervalTime()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,getInflationIntervalsPassed()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,getInflationRewardsContractAddress()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,"increaseAllowance(address spender, uint256 addedValue)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,inflationCalculate()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,inflationMintTokens()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,name()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,swapTokens(uint256 _amount)
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,symbol()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,totalSupply()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,totalSwappedRPL()
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,"transfer(address recipient, uint256 amount)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,"transferFrom(address sender, address recipient, uint256 amount)"
Rocket Pool,nan,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,,function,version()
Maple,nan,0x643c4e15d7d62ad0abec4a9bd4b001aa3ef52d66,,event,ImplementationSet(address implementation)
Maple,nan,0x643c4e15d7d62ad0abec4a9bd4b001aa3ef52d66,,function,setImplementation(address newImplementation_)
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,event,"Approval(address owner, address spender, uint256 amount)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,event,"DelegateChanged(address delegator, address fromDelegate, address toDelegate)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,event,"DelegateVotesChanged(address delegate, uint256 previousBalance, uint256 newBalance)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,event,"Transfer(address from, address to, uint256 amount)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,DELEGATION_TYPEHASH()
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,DOMAIN_TYPEHASH()
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,"allowance(address account, address spender)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,"approve(address spender, uint256 rawAmount)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,balanceOf(address account)
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,"checkpoints(address , uint32 )"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,decimals()
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,delegate(address delegatee)
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,"delegateBySig(address delegatee, uint256 nonce, uint256 expiry, uint8 v, bytes32 r, bytes32 s)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,delegates(address )
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,getCurrentVotes(address account)
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,"getPriorVotes(address account, uint256 blockNumber)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,name()
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,nonces(address )
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,numCheckpoints(address )
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,symbol()
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,totalSupply()
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,"transfer(address dst, uint256 rawAmount)"
Compound V3,nan,0xc00e94cb662c3520282e6f5717214004a7f26888,,function,"transferFrom(address src, address dst, uint256 rawAmount)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,event,"Approval(address owner, address spender, uint256 value)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,event,EIP712DomainChanged()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,event,"MintCapUpdated(uint256 oldCap, uint256 newCap)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,event,Permit2AllowanceUpdated(bool enabled)
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,event,"RoleAdminChanged(bytes32 role, bytes32 previousAdminRole, bytes32 newAdminRole)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,event,"RoleGranted(bytes32 role, address account, address sender)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,event,"RoleRevoked(bytes32 role, address account, address sender)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,event,"Transfer(address from, address to, uint256 value)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,CAP_MANAGER_ROLE()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,DEFAULT_ADMIN_ROLE()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,DOMAIN_SEPARATOR()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,EMISSION_ROLE()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,PERMIT2()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,PERMIT2_REVOKER_ROLE()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"allowance(address owner, address spender)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"approve(address spender, uint256 amount)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,balanceOf(address account)
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,decimals()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,eip712Domain()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,getRoleAdmin(bytes32 role)
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"getRoleMember(bytes32 role, uint256 index)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,getRoleMemberCount(bytes32 role)
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"grantRole(bytes32 role, address account)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"hasRole(bytes32 role, address account)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"increaseAllowance(address spender, uint256 addedValue)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,lastMint()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"mint(address to, uint256 amount)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,mintPerSecondCap()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,name()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,nonces(address owner)
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"permit(address owner, address spender, uint256 value, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,permit2Enabled()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"renounceRole(bytes32 role, address account)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"revokeRole(bytes32 role, address account)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,supportsInterface(bytes4 interfaceId)
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,symbol()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,totalSupply()
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"transfer(address to, uint256 amount)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,"transferFrom(address from, address to, uint256 amount)"
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,updateMintCap(uint256 newCap)
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,updatePermit2Allowance(bool enabled)
Polygon Bridge & Staking,nan,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,,function,version()
Uniswap V2,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,event,"Approval(address owner, address spender, uint256 amount)"
Uniswap V2,nan,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,event,"DelegateChanged(address delegator, address fromDelegate, address toDelegate)"
